identity,name,url,coin,category,subcategory,index,status
130,xn--mytherwallet-fvb.com,http://xn--mytherwallet-fvb.com,ETH,Phishing,MyEtherWallet,0,Offline
1200,myetherwallet.in,http://myetherwallet.in,ETH,Phishing,MyEtherWallet,0,Active
6,etherswap.org,http://etherswap.org,ETH,Phishing,Ethereum,0,Offline
81,myetherwallet.us,http://myetherwallet.us,ETH,Phishing,MyEtherWallet,0,Offline
81,myetherwallet.us,http://myetherwallet.us,ETH,Phishing,MyEtherWallet,1,Offline
81,myetherwallet.us,http://myetherwallet.us,ETH,Phishing,MyEtherWallet,2,Offline
81,myetherwallet.us,http://myetherwallet.us,ETH,Phishing,MyEtherWallet,0,Offline
81,myetherwallet.us,http://myetherwallet.us,ETH,Phishing,MyEtherWallet,1,Offline
81,myetherwallet.us,http://myetherwallet.us,ETH,Phishing,MyEtherWallet,2,Offline
81,myetherwallet.us,http://myetherwallet.us,ETH,Phishing,MyEtherWallet,0,Offline
81,myetherwallet.us,http://myetherwallet.us,ETH,Phishing,MyEtherWallet,1,Offline
81,myetherwallet.us,http://myetherwallet.us,ETH,Phishing,MyEtherWallet,2,Offline
41,district0x.net,http://district0x.net,ETH,Fake ICO,district0x,0,Offline
2,myelherwallel.com,http://myelherwallel.com,ETH,Phishing,MyEtherWallet,0,Offline
1213,myetherwallet.io,http://myetherwallet.io,ETH,Phishing,MyEtherWallet,0,Offline
360,myaetherwallet.com,http://myaetherwallet.com,ETH,Phishing,MyEtherWallet,0,Offline
90,myetherwallet.tech,http://myetherwallet.tech,ETH,Phishing,MyEtherWallet,0,Offline
90,myetherwallet.tech,http://myetherwallet.tech,ETH,Phishing,MyEtherWallet,1,Offline
90,myetherwallet.tech,http://myetherwallet.tech,ETH,Phishing,MyEtherWallet,2,Offline
78,myetherwallet.com.im,http://myetherwallet.com.im,ETH,Phishing,MyEtherWallet,0,Offline
78,myetherwallet.com.im,http://myetherwallet.com.im,ETH,Phishing,MyEtherWallet,1,Offline
78,myetherwallet.com.im,http://myetherwallet.com.im,ETH,Phishing,MyEtherWallet,0,Offline
78,myetherwallet.com.im,http://myetherwallet.com.im,ETH,Phishing,MyEtherWallet,1,Offline
88,myetherwallet.com.cm,http://myetherwallet.com.cm,ETH,Phishing,MyEtherWallet,0,Offline
47,contribute-status.im,http://contribute-status.im,ETH,Fake ICO,Status,0,Offline
31,district-0x.io,http://district-0x.io,ETH,Fake ICO,district0x,0,Offline
2158,kickico.co,http://kickico.co,ETH,Phishing,KICKICO,0,Offline
2154,myehterwallet.co,http://www.myehterwallet.co,ETH,Phishing,MyEtherWallet,0,Offline
2136,numerai.tech,https://numerai.tech,ETH,Phishing,Numerai,0,Offline
2135,OmiseGO.com,https://OmiseGO.com,ETH,Phishing,OmiseGO,0,Offline
2135,OmiseGO.com,https://OmiseGO.com,ETH,Phishing,OmiseGO,1,Offline
2135,OmiseGO.com,https://OmiseGO.com,ETH,Phishing,OmiseGO,2,Offline
2135,OmiseGO.com,https://OmiseGO.com,ETH,Phishing,OmiseGO,3,Offline
2137,OmiseGO.net,https://OmiseGO.net,ETH,Phishing,OmiseGO,0,Offline
2137,OmiseGO.net,https://OmiseGO.net,ETH,Phishing,OmiseGO,1,Offline
2135,OmiseGO.com,https://OmiseGO.com,ETH,Phishing,OmiseGO,0,Offline
2135,OmiseGO.com,https://OmiseGO.com,ETH,Phishing,OmiseGO,1,Offline
2135,OmiseGO.com,https://OmiseGO.com,ETH,Phishing,OmiseGO,2,Offline
2135,OmiseGO.com,https://OmiseGO.com,ETH,Phishing,OmiseGO,3,Offline
2153,wallet-ethereum.net,https://wallet-ethereum.net,ETH,Phishing,Wallets,0,Offline
2193,qtum-token.com,https://qtum-token.com,ETH,Phishing,Qtum,0,Offline
2163,omise-go.io,http://omise-go.io,ETH,Phishing,OmiseGO,0,Offline
2218,enigma-tokens.co,https://enigma-tokens.co,ETH,Phishing,Engima,0,Offline
2219,change-bank.co,http://change-bank.co,ETH,Phishing,ChangeBank,0,Offline
2219,change-bank.co,http://change-bank.co,ETH,Phishing,ChangeBank,1,Offline
2219,change-bank.co,http://change-bank.co,ETH,Phishing,ChangeBank,0,Offline
2219,change-bank.co,http://change-bank.co,ETH,Phishing,ChangeBank,1,Offline
2223,kyber-network.co,https://kyber-network.co,ETH,Phishing,Kyber,0,Offline
2161,monetha-crowdsale.com,http://monetha-crowdsale.com,ETH,Fake ICO,Monetha,0,Offline
2187,kirkik.com,https://kirkik.com,ETH,Phishing,KIN,0,Offline
2468,blockstack.network,http://blockstack.network,ETH,Phishing,Blockstack,0,Offline
2226,kin.kikpro.co,https://kin.kikpro.co,ETH,Phishing,KIN,0,Offline
2186,monetha.ltd,https://monetha.ltd,ETH,Phishing,Monetha,0,Offline
2249,iconn.foundation,https://iconn.foundation,ETH,Phishing,ICON,0,Offline
2245,air-token.com,https://air-token.com,ETH,Phishing,AirToken,0,Offline
2222,pyro0.github.io,https://pyro0.github.io,ETH,Scamming,ENS,0,Offline
2139,unocoin.fund,https://unocoin.fund,ETH,Phishing,Unocoin,0,Offline
2151,myethwallet.io,https://myethwallet.io,ETH,Phishing,MyEtherWallet,0,Offline
2204,kin-klk.com,https://kin-klk.com,ETH,Phishing,KIN,0,Offline
2132,ziber.io,http://ziber.io,ETH,Scamming,,0,Offline
2132,ziber.io,http://ziber.io,ETH,Scamming,,1,Offline
2132,ziber.io,http://ziber.io,ETH,Scamming,,0,Offline
2132,ziber.io,http://ziber.io,ETH,Scamming,,1,Offline
2185,vlberate.io,https://vlberate.io,ETH,Phishing,Viberate,0,Offline
2169,etherdelta.gilthub.io,https://etherdelta.gilthub.io,ETH,Phishing,EtherDelta,0,Offline
2265,protostokenhub.com,http://protostokenhub.com/,ETH,Phishing,Protos,0,Offline
2230,kybernet.network,https://kybernet.network,ETH,Phishing,Kyber,0,Offline
2207,red-pulse.tech,https://red-pulse.tech,ETH,Phishing,RedPulse,0,Offline
2236,charge-bank.com,http://charge-bank.com,ETH,Phishing,ChangeBank,0,Offline
2254,reall.markets,http://reall.markets/,ETH,Phishing,REAL,0,Offline
2152,tenxpay.io,https://tenxpay.io,ETH,Phishing,TenX,0,Offline
2242,smartcontractlink.com,https://smartcontractlink.com,ETH,Phishing,Chainlink,0,Offline
2175,herotokens.io,https://herotokens.io,ETH,Phishing,Hero,0,Offline
2322,soam.co,http://soam.co/,ETH,Phishing,Soam,0,Offline
2247,smartcontract.live,https://smartcontract.live,ETH,Phishing,LINK,0,Offline
77,myetherwallet.com.de,http://myetherwallet.com.de,ETH,Phishing,MyEtherWallet,0,Offline
2165,monetha.me,https://monetha.me,ETH,Phishing,Monetha,0,Offline
2311,etherparty.in,http://etherparty.in/,ETH,Phishing,Etherparty,0,Offline
2170,dmarket.ltd,http://dmarket.ltd,ETH,Phishing,DMarket,0,Offline
2233,chainlink.tech,https://chainlink.tech,ETH,Scamming,Chainlink,0,Offline
2167,etnerscan.io,https://etnerscan.io,ETH,Phishing,Etherscan,0,Offline
2349,omegaone.co,http://omegaone.co/,ETH,Phishing,Omega,0,Offline
2262,kinkik.in,http://kinkik.in/,ETH,Phishing,KIN,0,Offline
2237,change-bank.org,https://change-bank.org,ETH,Phishing,ChangeBank,0,Offline
2313,warchain.org,http://warchain.org/,ETH,Phishing,Wanchain,0,Offline
2308,smartlands.tech,http://smartlands.tech/,ETH,Phishing,Smartlands,0,Offline
2379,artoken.co,http://artoken.co/,ETH,Phishing,Artoken,0,Offline
2390,ripiocreditnetwork.co,http://ripiocreditnetwork.co/,ETH,Phishing,Ripio,0,Offline
2206,bitj0b.io,https://bitj0b.io,ETH,Phishing,Bitjob,0,Offline
2350,myehterwaliet.com,http://myehterwaliet.com/,ETH,Phishing,MyEtherWallet,0,Offline
2325,upfirng.com,http://upfirng.com/,ETH,Phishing,Upfiring,0,Offline
2556,tronlab.co,http://tronlab.co,ETH,Phishing,Tron,0,Active
2556,tronlab.co,http://tronlab.co,ETH,Phishing,Tron,1,Active
2556,tronlab.co,http://tronlab.co,ETH,Phishing,Tron,2,Active
2556,tronlab.co,http://tronlab.co,ETH,Phishing,Tron,3,Active
2273,cindicator.pro,http://cindicator.pro/,ETH,Phishing,Cindicator,0,Offline
2387,senstoken.com,http://senstoken.com/,ETH,Phishing,Sense,0,Offline
2406,utrust.so,http://utrust.so/,ETH,Phishing,Utrust,0,Offline
2400,unlversa.io,http://unlversa.io/,ETH,Phishing,Universa,0,Offline
2426,quantstamp.com.co,https://quantstamp.com.co,ETH,Phishing,QuantStamp,0,Offline
2424,quantstamp.com.ua,https://quantstamp.com.ua,ETH,Phishing,QuantStamp,0,Offline
2385,ripiocredit.net,http://ripiocredit.net/,ETH,Phishing,Ripio,0,Offline
2346,request-network.net,http://request-network.net/,ETH,Phishing,Request,0,Offline
2368,myetereumwallet.com,http://myetereumwallet.com/,ETH,Phishing,MyEtherWallet,0,Offline
2436,stormtoken.co,http://stormtoken.co/,ETH,Phishing,Storm,0,Offline
2307,enijncoin.io,http://enijncoin.io/,ETH,Phishing,Enjin,0,Offline
2375,block-v.io,http://block-v.io/,ETH,Phishing,Blockv,0,Offline
2181,atlant.solutions,https://atlant.solutions,ETH,Phishing,Atlant,0,Offline
2292,cobinhood.io,http://cobinhood.io/,ETH,Phishing,Cobinhood,0,Offline
2431,wancha.in,http://wancha.in/,ETH,Phishing,Wanchain,0,Offline
2384,ico.ripiocredits.com,http://ico.ripiocredits.com/,ETH,Phishing,Ripio,0,Offline
2438,stormltoken.com,http://stormltoken.com/,ETH,Phishing,Storm,0,Offline
2341,enjincoin.pw,http://enjincoin.pw/,ETH,Phishing,Enjin,0,Offline
2143,decentraland.pro,https://decentraland.pro,ETH,Phishing,Decentraland,0,Offline
2143,decentraland.pro,https://decentraland.pro,ETH,Phishing,Decentraland,1,Offline
2143,decentraland.pro,https://decentraland.pro,ETH,Phishing,Decentraland,0,Offline
2143,decentraland.pro,https://decentraland.pro,ETH,Phishing,Decentraland,1,Offline
2155,statustoken.im,http://statustoken.im,ETH,Phishing,Status,0,Offline
2421,xn--quanstamp-tmd.com,https://xn--quanstamp-tmd.com,ETH,Phishing,QuantStamp,0,Offline
2437,xn--quanttamp-42b.com,http://xn--quanttamp-42b.com/,ETH,Phishing,Quantstamp,0,Offline
2441,stormtoken.eu,http://stormtoken.eu/,ETH,Phishing,Storm,0,Offline
2607,tokenselfkey.org,http://tokenselfkey.org,ETH,Phishing,Selfkey,0,Offline
2458,xn--zero-zxb.com,http://xn--zero-zxb.com,ETH,Phishing,Tzero,0,Offline
2366,storrntoken.com,http://storrntoken.com/,ETH,Phishing,Storm,0,Active
2372,stormtoken.cc,http://stormtoken.cc/,ETH,Phishing,Storm,0,Offline
2523,hellobloom.me,http://hellobloom.me,ETH,Phishing,Hellobloom,0,Offline
2258,omisegotoken.com,http://omisegotoken.com/,ETH,Phishing,OmiseGo,0,Offline
2258,omisegotoken.com,http://omisegotoken.com/,ETH,Phishing,OmiseGo,1,Offline
2258,omisegotoken.com,http://omisegotoken.com/,ETH,Phishing,OmiseGo,2,Offline
2258,omisegotoken.com,http://omisegotoken.com/,ETH,Phishing,OmiseGo,3,Offline
2258,omisegotoken.com,http://omisegotoken.com/,ETH,Phishing,OmiseGo,4,Offline
2416,quantslamp.com,http://quantslamp.com/,ETH,Phishing,Quantstamp,0,Offline
2282,real-markets.io,http://real-markets.io/,ETH,Phishing,REALMarkets,0,Offline
2395,dentacoin.in,http://dentacoin.in/,ETH,Phishing,Dentacoin,0,Offline
2370,privatix.pro,http://privatix.pro/,ETH,Phishing,Privatix,0,Offline
2522,mobus.network,http://mobus.network,ETH,Phishing,Mobius,0,Offline
2173,etherdelta.githulb.io,https://etherdelta.githulb.io,ETH,Phishing,EtherDelta,0,Offline
2420,quantsstamps.com,http://quantsstamps.com,ETH,Phishing,QuantStamp,0,Offline
2449,quantstamp-ico.com,http://quantstamp-ico.com,ETH,Phishing,Quanstamp,0,Offline
2463,xn--waxtokn-y8a.com,http://xn--waxtokn-y8a.com,ETH,Phishing,Wax,0,Offline
2320,vvanchain.org,http://vvanchain.org/,ETH,Phishing,Wanchain,0,Offline
2518,tokensale.gamefllp.com,http://tokensale.gamefllp.com,ETH,Phishing,Gameflip,0,Offline
2435,storntoken.com,http://storntoken.com/,ETH,Phishing,Storm,0,Offline
2502,bitclaive.com,http://bitclaive.com,ETH,Phishing,BitClave,0,Offline
2221,tokensale.kyber.digital,https://tokensale.kyber.digital,ETH,Phishing,Kyber,0,Offline
2455,spectre-ai.org,http://spectre-ai.org,ETH,Phishing,Spectre,0,Offline
2499,ico-wacoin.com,http://ico-wacoin.com,ETH,Phishing,Wabi,0,Offline
2312,wanchains.org,http://wanchains.org/,ETH,Phishing,Wanchain,0,Offline
2530,propsproject.tech,http://propsproject.tech,ETH,Phishing,Props,0,Offline
2433,storm-token.com,http://storm-token.com/,ETH,Phishing,Storm,0,Offline
2433,storm-token.com,http://storm-token.com/,ETH,Phishing,Storm,1,Offline
2433,storm-token.com,http://storm-token.com/,ETH,Phishing,Storm,0,Offline
2433,storm-token.com,http://storm-token.com/,ETH,Phishing,Storm,1,Offline
2519,qlink-ico.com,http://qlink-ico.com,ETH,Phishing,Qlink,0,Offline
2444,elite888-ico.com,http://elite888-ico.com/,ETH,Phishing,Elite888,0,Offline
2459,t-zero.org,http://t-zero.org,ETH,Phishing,Tzero,0,Offline
2459,t-zero.org,http://t-zero.org,ETH,Phishing,Tzero,1,Offline
2545,sirinlbs.com,http://sirinlbs.com,ETH,Phishing,SirinLabs,0,Offline
2248,centra.vip,https://centra.vip,ETH,Phishing,CentraTech,0,Offline
2402,dmarkt.io,http://dmarkt.io/,ETH,Phishing,Dmarket,0,Offline
2551,changellyli.com,http://changellyli.com,ETH,Phishing,Changelly,0,Offline
2452,qauntstamp.com,http://qauntstamp.com,ETH,Phishing,Quanstamp,0,Offline
2582,xn--hapeshit-ez9c2y.com,http://xn--hapeshit-ez9c2y.com/,ETH,Phishing,Bitcoin,0,Offline
2345,requestnetwork.live,http://requestnetwork.live/,ETH,Phishing,Request,0,Offline
2310,enjincoin.me,http://enjincoin.me/,ETH,Phishing,Enjin,0,Offline
2536,sirin-labs.com,http://sirin-labs.com,ETH,Phishing,SirinLabs,0,Offline
2536,sirin-labs.com,http://sirin-labs.com,ETH,Phishing,SirinLabs,1,Offline
2536,sirin-labs.com,http://sirin-labs.com,ETH,Phishing,SirinLabs,0,Offline
2536,sirin-labs.com,http://sirin-labs.com,ETH,Phishing,SirinLabs,1,Offline
2554,envion-ico.org,http://envion-ico.org,ETH,Phishing,Envion,0,Offline
2540,sirnlabs.com,http://sirnlabs.com,ETH,Phishing,SirinLabs,0,Offline
2591,zilliaq.com,http://zilliaq.com/,ETH,Phishing,Zilliqa,0,Active
2460,autcus.org,http://autcus.org,ETH,Phishing,Auctus,0,Offline
2625,selfkey.co,http://selfkey.co,ETH,Phishing,Selfkey,0,Offline
2378,stormtoken.site,http://stormtoken.site/,ETH,Phishing,Storm,0,Active
2624,etherzero.org,http://etherzero.org,ETH,Scamming,Etherzero,0,Active
2534,propsprojects.com,http://propsprojects.com,ETH,Phishing,Props,0,Offline
2485,envoin.org,http://envoin.org,ETH,Phishing,Envion,0,Offline
2736,iost.co,http://iost.co,ETH,Phishing,Iost,0,Active
2736,iost.co,http://iost.co,ETH,Phishing,Iost,1,Active
2565,singularty.net,http://singularty.net,ETH,Phishing,Singularity,0,Offline
2462,dmarket.pro,http://dmarket.pro,ETH,Phishing,Dmarket,0,Offline
2189,the-ether.pro,https://www.the-ether.pro,ETH,Scamming,Web Wallet,0,Offline
2616,xn--myeherwalet-ns8exy.com,http://xn--myeherwalet-ns8exy.com,ETH,Phishing,MyEtherWallet,0,Offline
2568,envion.one,http://envion.one,ETH,Phishing,Envion,0,Offline
2651,bluzele.sale,http://bluzele.sale,ETH,Phishing,Bluzelle,0,Offline
2432,stormtokens.io,http://stormtokens.io/,ETH,Phishing,Storm,0,Offline
2643,tron-wallet.info,http://tron-wallet.info,ETH,Scamming,Tron,0,Offline
2477,oracles-network.org,http://oracles-network.org,ETH,Phishing,Oracles,0,Offline
2475,urtust.io,http://urtust.io,ETH,Phishing,Utrust,0,Offline
2373,privatix.top,http://privatix.top/,ETH,Phishing,Privatix,0,Offline
2619,bluzelle.eu,http://bluzelle.eu,ETH,Phishing,Bluzelle,0,Offline
2619,bluzelle.eu,http://bluzelle.eu,ETH,Phishing,Bluzelle,1,Offline
2619,bluzelle.eu,http://bluzelle.eu,ETH,Phishing,Bluzelle,0,Offline
2619,bluzelle.eu,http://bluzelle.eu,ETH,Phishing,Bluzelle,1,Offline
2556,tronlab.co,http://tronlab.co,ETH,Phishing,Tron,0,Active
2556,tronlab.co,http://tronlab.co,ETH,Phishing,Tron,1,Active
2556,tronlab.co,http://tronlab.co,ETH,Phishing,Tron,2,Active
2556,tronlab.co,http://tronlab.co,ETH,Phishing,Tron,3,Active
2579,singularitynet.info,http://singularitynet.info,ETH,Phishing,SingularityNET,0,Offline
2539,envlon.org,http://envlon.org,ETH,Phishing,Envion,0,Offline
2575,gatscoin.io,http://gatscoin.io,ETH,Phishing,Gatcoin,0,Offline
2553,xn--nvion-hza.org,http://xn--nvion-hza.org,ETH,Phishing,Envion,0,Offline
2618,bluzelle.site,http://bluzelle.site,ETH,Phishing,Bluzelle,0,Offline
2614,dai-stablecoin.com,http://dai-stablecoin.com,ETH,Phishing,Dai,0,Offline
2632,icoselfkey.org,http://icoselfkey.org,ETH,Phishing,Selfkey,0,Offline
2380,raidens.network,http://raidens.network/,ETH,Phishing,Raiden,0,Offline
2496,tokensale.gizer.in,http://tokensale.gizer.in,ETH,Phishing,Gizer,0,Offline
2680,tongramico.com,http://tongramico.com,ETH,Phishing,Telegram,0,Offline
2696,paywithlnk.com,http://paywithlnk.com,ETH,Phishing,Ink,0,Offline
2725,beetoken-ico.eu,http://beetoken-ico.eu,ETH,Phishing,Bee,0,Offline
2677,nucleus-vision.eu,http://nucleus-vision.eu,ETH,Phishing,Nucleus,0,Offline
2688,nucleus-vision.org,http://nucleus-vision.org,ETH,Phishing,Nucleus,0,Offline
2687,omisegonetwork.site,http://omisegonetwork.site,ETH,Phishing,OmiseGo,0,Offline
2689,bluzelie.com,http://bluzelie.com,ETH,Phishing,Bluzelle,0,Offline
2661,bluzelle-ico.eu,http://bluzelle-ico.eu,ETH,Phishing,Bluzelle,0,Offline
2574,envione.org,http://envione.org,ETH,Phishing,Envion,0,Offline
2699,ton-gramico.com,http://ton-gramico.com,ETH,Phishing,Telegram,0,Offline
2654,ico-bluzelle.com,http://ico-bluzelle.com,ETH,Phishing,Bluzelle,0,Offline
2660,bleuzelle.com,http://bleuzelle.com,ETH,Phishing,Bluzelle,0,Offline
2674,bluzelle-ico.com,http://bluzelle-ico.com,ETH,Phishing,Bluzelle,0,Offline
2716,cobin-hood.com,http://cobin-hood.com,ETH,Phishing,Cobinhood,0,Offline
2647,ethereum-zero.com,http://ethereum-zero.com,ETH,Phishing,Etherzero,0,Offline
2476,blockstack.one,http://blockstack.one,ETH,Phishing,Blockstack,0,Active
2626,token-selfkey.org,http://token-selfkey.org,ETH,Phishing,Selfkey,0,Offline
2558,sirin-labs.org,http://sirin-labs.org,ETH,Phishing,SirinLabs,0,Offline
2730,dadi-cloud.net,http://dadi-cloud.net,ETH,Phishing,Dadi,0,Offline
2182,iconexus.social,https://iconexus.social,ETH,Phishing,Nexus,0,Offline
2623,bluzelle.pro,http://bluzelle.pro,ETH,Phishing,Bluzelle,0,Offline
2807,refereum-ico.eu,https://refereum-ico.eu,ETH,Phishing,Refereum,0,Offline
2807,refereum-ico.eu,https://refereum-ico.eu,ETH,Phishing,Refereum,1,Offline
2644,ether-wallet.org,http://ether-wallet.org,ETH,Scamming,WebWallet,0,Offline
2194,linknetwork.co,https://linknetwork.co,ETH,Scamming,Chainlink,0,Offline
2803,data-wallet.co,https://data-wallet.co,ETH,Phishing,Datawallet,0,Offline
2755,beetoken-ico.com,http://beetoken-ico.com,ETH,Phishing,Bee,0,Offline
2737,nyeihitervvallat.com,http://nyeihitervvallat.com,ETH,Phishing,MyEtherWallet,0,Offline
2628,ethzero-wallet.org,http://ethzero-wallet.org,ETH,Scamming,Etherzero,0,Offline
2793,republicprotocol.eu,https://republicprotocol.eu,ETH,Phishing,Republic,0,Offline
2363,riden.network,http://riden.network/,ETH,Phishing,Raiden,0,Offline
2807,refereum-ico.eu,https://refereum-ico.eu,ETH,Phishing,Refereum,0,Offline
2807,refereum-ico.eu,https://refereum-ico.eu,ETH,Phishing,Refereum,1,Offline
2829,dock.so,https://dock.so,ETH,Phishing,Dock,0,Offline
2627,gatcoins.io,http://gatcoins.io,ETH,Phishing,Gatcoin,0,Offline
2627,gatcoins.io,http://gatcoins.io,ETH,Phishing,Gatcoin,1,Offline
2627,gatcoins.io,http://gatcoins.io,ETH,Phishing,Gatcoin,0,Offline
2627,gatcoins.io,http://gatcoins.io,ETH,Phishing,Gatcoin,1,Offline
2258,omisegotoken.com,http://omisegotoken.com/,ETH,Phishing,OmiseGo,0,Offline
2258,omisegotoken.com,http://omisegotoken.com/,ETH,Phishing,OmiseGo,1,Offline
2258,omisegotoken.com,http://omisegotoken.com/,ETH,Phishing,OmiseGo,2,Offline
2258,omisegotoken.com,http://omisegotoken.com/,ETH,Phishing,OmiseGo,3,Offline
2258,omisegotoken.com,http://omisegotoken.com/,ETH,Phishing,OmiseGo,4,Offline
2556,tronlab.co,http://tronlab.co,ETH,Phishing,Tron,0,Active
2556,tronlab.co,http://tronlab.co,ETH,Phishing,Tron,1,Active
2556,tronlab.co,http://tronlab.co,ETH,Phishing,Tron,2,Active
2556,tronlab.co,http://tronlab.co,ETH,Phishing,Tron,3,Active
2831,nucleus-vision.cc,https://nucleus-vision.cc,ETH,Phishing,Nucleus,0,Offline
2733,daditoken.com,http://daditoken.com,ETH,Phishing,Dadi,0,Offline
2854,dock-ico.eu,https://dock-ico.eu,ETH,Phishing,Dock,0,Offline
2715,wanchainfoundation.org,http://wanchainfoundation.org,ETH,Phishing,Wachain,0,Offline
2809,tokensale-fusion.org,https://tokensale-fusion.org,ETH,Phishing,Fusion,0,Offline
2583,elherdelta.io,http://elherdelta.io/,ETH,Phishing,EtherDelta,0,Offline
2303,enjincoin.sale,http://enjincoin.sale/,ETH,Phishing,Enjin,0,Offline
2556,tronlab.co,http://tronlab.co,ETH,Phishing,Tron,0,Active
2556,tronlab.co,http://tronlab.co,ETH,Phishing,Tron,1,Active
2556,tronlab.co,http://tronlab.co,ETH,Phishing,Tron,2,Active
2556,tronlab.co,http://tronlab.co,ETH,Phishing,Tron,3,Active
2361,ralden.network,http://ralden.network/,ETH,Phishing,Raiden,0,Offline
2790,medicalchian.com,https://medicalchian.com,ETH,Phishing,MedicalChain,0,Offline
2504,gladius.ws,http://gladius.ws,ETH,Phishing,Gladius,0,Offline
2794,arcblock.eu,https://arcblock.eu,ETH,Phishing,Arcblock,0,Offline
2876,polyswarm.bid,https://polyswarm.bid,ETH,Phishing,Polyswarm,0,Offline
2706,gramico.info,http://gramico.info,ETH,Phishing,Telegram,0,Offline
2732,play.google.com/store/apps/details?id=com.ether.etherdelta,https://play.google.com/store/apps/details?id=com.ether.etherdelta,ETH,Phishing,EtherDelta,0,Offline
2863,fin-trux.com,https://fin-trux.com,ETH,Phishing,Fintrux,0,Offline
2842,remme.live,https://remme.live,ETH,Phishing,Remme,0,Offline
2891,polyswarm.tech,https://polyswarm.tech,ETH,Phishing,Polyswarm,0,Offline
2806,refereum-token.com,https://refereum-token.com,ETH,Phishing,Refereum,0,Offline
2621,sether.in,http://sether.in,ETH,Phishing,Sether,0,Offline
2791,fusion-ico.com,https://fusion-ico.com,ETH,Phishing,Fusion,0,Offline
2729,wanchainfunding.org,http://wanchainfunding.org,ETH,Phishing,Wanchain,0,Offline
2819,globitexico.online/,https://globitexico.online/,ETH,Phishing,Globitex,0,Offline
2900,havven.promo,https://havven.promo,ETH,Phishing,Havven,0,Offline
2902,havven-ico.eu,https://havven-ico.eu,ETH,Phishing,Havven,0,Offline
2902,havven-ico.eu,https://havven-ico.eu,ETH,Phishing,Havven,1,Offline
2718,nucleuss.vision,http://nucleuss.vision,ETH,Phishing,Nucleus,0,Offline
2722,wanchainltd.org,http://wanchainltd.org,ETH,Phishing,Wanchain,0,Offline
2853,dock.su,https://dock.su,ETH,Phishing,Dock,0,Offline
2783,sparc.pro,http://sparc.pro,ETH,Phishing,Sparc,0,Offline
2649,sether.ws,http://sether.ws,ETH,Phishing,Sether,0,Active
2851,tokensale-dock.io,https://tokensale-dock.io,ETH,Phishing,Dock,0,Offline
2856,docks.site,https://docks.site,ETH,Phishing,Dock,0,Offline
2857,dock.io-bonus.online,https://dock.io-bonus.online,ETH,Phishing,Dock,0,Offline
2878,sale-dock.com,https://sale-dock.com,ETH,Phishing,Dock,0,Offline
2821,sale-earn.com,https://sale-earn.com,ETH,Phishing,Earn,0,Offline
2919,neonexchanges.org,https://neonexchanges.org,ETH,Scamming,Gonetwork,0,Offline
2925,havventoken.com,https://havventoken.com,ETH,Phishing,Havven,0,Offline
2869,seele-ico.eu,https://seele-ico.eu,ETH,Phishing,Seele,0,Inactive
2917,6khb.payment-checker-ethereum-id-bslyftexjuwcgv8.filesusr.com,https://6khb.payment-checker-ethereum-id-bslyftexjuwcgv8.filesusr.com,ETH,Scamming,Twitter,0,Offline
2723,wanchainetwork.org,http://wanchainetwork.org,ETH,Phishing,Wanchain,0,Offline
2728,ico-telegram.io,http://ico-telegram.io,ETH,Phishing,Telegram,0,Offline
2887,polyswarm.pw,https://polyswarm.pw,ETH,Phishing,Polyswarm,0,Offline
2817,originprotocol.io,https://originprotocol.io,ETH,Phishing,Origin,0,Offline
2897,el-petro-coin.com,https://el-petro-coin.com,ETH,Phishing,Petro,0,Offline
2880,seele-token.pro,https://seele-token.pro,ETH,Phishing,Seele,0,Offline
2667,zeepln.io,http://zeepln.io,ETH,Phishing,Ins,0,Offline
2837,fundrequest.info,https://fundrequest.info,ETH,Phishing,Fundrequest,0,Offline
2721,wanchainalliance.org,http://wanchainalliance.org,ETH,Phishing,Wanchain,0,Offline
2814,adhive.net,https://adhive.net,ETH,Phishing,Adhive,0,Active
2596,bluzelle.promo,http://tokensale.bluzelle.promo/,ETH,Phishing,Bluzelle,0,Offline
2918,eth-transact.secure.droppages.com,https://eth-transact.secure.droppages.com,ETH,Scamming,Twitter,0,Offline
2971,docai.science,http://docai.science,ETH,Phishing,Docai,0,Offline
2956,tokensale-havven.in,https://tokensale-havven.in,ETH,Phishing,Havven,0,Offline
2916,akasha-world.com,https://akasha-world.com,ETH,Scamming,Akasha,0,Offline
2868,seele.promo,https://seele.promo,ETH,Phishing,Seele,0,Offline
2947,havven.eu,https://havven.eu,ETH,Phishing,Havven,0,Offline
2979,reeveclancy.wixsite.com,http://reeveclancy.wixsite.com,ETH,Scamming,Trust-trading,0,Offline
2959,havvenio.com,https://havvenio.com,ETH,Phishing,Havven,0,Offline
2973,bittrex-give.com,http://bittrex-give.com,ETH,Scamming,Trust-trading,0,Offline
2306,wanchain.network,http://wanchain.network/,ETH,Phishing,Wanchain,0,Offline
2892,dflnlty.org,https://dflnlty.org,ETH,Phishing,Dfinity,0,Offline
2904,havven.info,https://havven.info,ETH,Phishing,Havven,0,Offline
2886,dock-io.org,https://dock-io.org,ETH,Phishing,Dock,0,Offline
2939,tokensale-adhive.com,https://tokensale-adhive.com,ETH,Phishing,Adhive,0,Offline
2936,tokensale.xn--havve-7l1b.com,http://tokensale.xn--havve-7l1b.com,ETH,Phishing,Havven,0,Offline
2781,token-gram.org,http://token-gram.org,ETH,Phishing,Telegram,0,Offline
